trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
73,0,73,0,None,None,None,None,390.7505020000972,391.2536643999629,390.7505020000972,391.76920700003393,391.2536643999629,391.75391570013016,391.75391570013016,392.90348410001025,1.0,-503619.243856,389.74977866682843,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
74,0,74,0,None,None,None,None,393.92315360018983,394.42316200002097,393.92315360018983,394.94077099999413,394.42316200002097,394.92314570001327,394.92314570001327,396.0905330001842,0.0,-503616.071147,392.9201507666769,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
75,0,75,0,None,None,None,None,397.10959740006365,397.60909990011714,397.10959740006365,398.1265449000057,397.60909990011714,398.1095675001852,398.1095675001852,399.2764815001283,1.0,-503612.885791,396.1071996668509,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
76,0,76,0,None,None,None,None,400.2941344999708,400.79572380008176,400.2941344999708,401.3136411001906,400.79572380008176,401.29664440010674,401.29664440010674,402.44823910016567,1.0,-503609.7,399.29314816679494,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
77,0,77,0,None,None,None,None,403.4663009000942,403.96480139996856,403.4663009000942,404.4819698999636,403.96480139996856,404.4649139000103,404.4649139000103,405.6159837001469,1.0,-503606.526522,402.4649057668323,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
78,0,78,0,None,None,None,None,406.63241220009513,407.13622710015625,406.63241220009513,407.6700768000446,407.13622710015625,407.6518137000967,407.6518137000967,408.80431820009835,1.0,-503603.360825,405.63265036681355,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
79,0,79,0,None,None,None,None,409.8239722000435,410.3380816001445,409.8239722000435,410.85667250002734,410.3380816001445,410.83759560016915,410.83759560016915,412.0054703000933,0.0,-503600.171768,408.820984866765,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
80,0,80,0,None,None,None,None,413.02258230000734,413.5250109001063,413.02258230000734,414.04265660000965,413.5250109001063,414.0247164000757,414.0247164000757,415.19204290001653,1.0,-503596.970096,412.02213696675994,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
81,0,81,0,None,None,None,None,416.2101565001067,416.71048700017855,416.2101565001067,417.22936570015736,416.71048700017855,417.21303119999357,417.21303119999357,418.37962789996527,1.0,-503593.784448,415.2087095666832,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
82,0,82,0,None,None,None,None,419.39747299999,419.8984429000411,419.39747299999,420.4160758999642,419.8984429000411,420.39757220004685,420.39757220004685,421.56619519996457,1.0,-503590.59697,418.3962945666319,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
83,0,83,0,None,None,None,None,422.58228540001437,423.0850090000313,422.58228540001437,423.6007615001872,423.0850090000313,423.5855980999768,423.5855980999768,424.7366236001253,0.0,-503587.410247,421.5828618666312,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
84,0,84,0,None,None,None,None,425.7539391000755,426.2534902000334,425.7539391000755,426.7723741000518,426.2534902000334,426.7530902000144,426.7530902000144,427.9237389001064,1.0,-503584.238189,424.75329026679196,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
85,0,85,0,None,None,None,None,428.94203969999216,429.4406991000287,428.94203969999216,429.95847430010326,429.4406991000287,429.940271000145,429.940271000145,431.108355600154,1.0,-503581.053037,427.94040556677305,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
86,0,86,0,None,None,None,None,432.126981300069,432.62747510010377,432.126981300069,433.14511090004817,432.62747510010377,433.1275448000524,433.1275448000524,434.2796495000366,1.0,-503577.867921,431.1250222668207,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
87,0,87,0,None,None,None,None,435.2946288001258,435.79638039995916,435.2946288001258,436.3131171001587,435.79638039995916,436.2983838999644,436.2983838999644,437.4490116001107,0.0,-503574.697213,434.29631616670326,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
88,0,88,0,None,None,None,None,438.46740500000305,438.9829601000529,438.46740500000305,439.5017717999872,438.9829601000529,439.48343680007383,439.48343680007383,440.63527660002,0.0,-503571.527021,437.46567826677733,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
89,0,89,0,None,None,None,None,441.6520304000005,442.1542581000831,441.6520304000005,442.67164900014177,442.1542581000831,442.6536905001849,442.6536905001849,443.806197399972,1.0,-503568.340999,440.65194326668666,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
90,0,90,0,None,None,None,None,444.8245223001577,445.3220876001287,444.8245223001577,445.8424261000473,445.3220876001287,445.82337910006754,445.82337910006754,446.99258710001595,1.0,-503565.16952,443.82286406663866,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
91,0,91,0,None,None,None,None,448.0091034001671,448.50990359997377,448.0091034001671,449.02755540004,448.50990359997377,449.0099981999956,449.0099981999956,450.1773261001799,0.0,-503561.984139,447.0092537666826,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
92,0,92,0,None,None,None,None,451.196643400006,451.6967370000202,451.196643400006,452.2140467001591,451.6967370000202,452.1970591000281,452.1970591000281,453.34857180016115,1.0,-503558.798709,450.1939927668466,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
93,0,93,0,None,None,None,None,454.36656230012886,454.8646085001528,454.36656230012886,455.3834011000581,454.8646085001528,455.367631000001,455.367631000001,456.5178881001193,1.0,-503555.627575,453.3652384668278,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
94,0,94,0,None,None,None,None,457.5370849999599,458.0514402000699,457.5370849999599,458.57059670006856,458.0514402000699,458.55344090005383,458.55344090005383,459.7035457000602,1.0,-503552.45806,456.53455476678596,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
95,0,95,0,None,None,None,None,460.72024430008605,461.22362220007926,460.72024430008605,461.7384805001784,461.22362220007926,461.7237075001467,461.7237075001467,462.87511580018327,0.0,-503549.272966,459.72021236672686,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
96,0,96,0,None,None,None,None,463.8927549000364,464.3927575000562,463.8927549000364,464.9104852001183,464.3927575000562,464.8916954000015,464.8916954000015,466.0444055001717,0.0,-503546.101706,462.8917824668499,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
97,0,97,0,None,None,None,None,467.06020680000074,467.5627176000271,467.06020680000074,468.0784166001249,467.5627176000271,468.06331620016135,468.06331620016135,469.2138879999984,1.0,-503542.931963,466.06107216683836,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
98,0,98,0,None,None,None,None,470.23273950000294,470.73287319997326,470.23273950000294,471.2498099000659,470.73287319997326,471.23275110009126,471.23275110009126,472.3842154000886,0.0,-503539.762145,469.23055466666506,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
99,0,99,0,None,None,None,None,473.4017017001752,473.90109400008805,473.4017017001752,474.41887359996326,473.90109400008805,474.401982099982,474.401982099982,475.55335780000314,1.0,-503536.591779,472.40088206675523,aly_current_final,90,1,0,34,1,2021_Feb_25_1241,testDotsStepRampPilot,2020.2.5,60.01006966856068,
